fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	early_stopping_rounds	force_row_wise	max_bin	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 061607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	964333	74.618288974013	0.131259222774273	964333	2	507	5901	0.0493836459039442	6723750	5823750	5703	0.0477266450754437	6721250	5971250	32
20211128 061715	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	187049	74.618288974013	0.131259222774273	187049	3	468	4941	0.0413497024930331	6723750	5823750	5144	0.0430485467767986	6720000	6020000	32
20211128 061812	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	205151	74.618288974013	0.131259222774273	205151	4	359	4714	0.0394500096239947	6757500	6057500	4701	0.0393412166403053	6723750	6523750	32
20211128 061910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	813697	74.618288974013	0.131259222774273	813697	5	363	4584	0.0383620797871005	7170000	6220000	5418	0.0453415681253295	6877500	6077500	32
20211128 061955	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	344719	74.618288974013	0.131259222774273	344719	6	221	4495	0.0376172662833806	6731250	6081250	5185	0.043391663109973	6868750	6268750	32
20211128 062048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	127217	74.618288974013	0.131259222774273	127217	7	312	4698	0.0393161105671462	6677500	6177500	5386	0.0450737700116325	6767500	6167500	32
20211128 062209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	464371	74.618288974013	0.131259222774273	464371	8	614	4640	0.0388307264860703	6750000	6050000	4930	0.0412576468914497	6837500	6387500	32
20211128 062316	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	645137	74.618288974013	0.131259222774273	645137	9	477	5058	0.0423288393462379	7177500	6027500	5094	0.042630112224147	6882500	6182500	32
20211128 062407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	272	TRUE	25	0.0549933833494378	0.648913343316886	123	229	480803	74.618288974013	0.131259222774273	480803	10	284	5061	0.042353945419397	7023750	5973750	4862	0.0406885758998435	6922500	6372500	32
20211128 062534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	378821	71.7297440435058	0.103038875338755	378821	1	459	4645	0.0388725699413355	6793750	6093750	4645	0.0388725699413355	6793750	6093750	33
20211128 062703	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	964333	71.7297440435058	0.103038875338755	964333	2	615	4187	0.0350397094390466	6866250	5916250	4514	0.0377762714133882	6857500	6007500	33
20211128 062835	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	187049	71.7297440435058	0.103038875338755	187049	3	639	5233	0.0437933602805185	7008750	6408750	4847	0.040563045534048	6991250	6241250	33
20211128 062958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	205151	71.7297440435058	0.103038875338755	205151	4	537	5388	0.0450905073937385	6865000	6265000	4774	0.0399521310871767	6982500	6182500	33
20211128 063158	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	813697	71.7297440435058	0.103038875338755	813697	5	924	4078	0.0341275221142661	6952500	6452500	4875	0.0407973688835329	7006250	6256250	33
20211128 063305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	344719	71.7297440435058	0.103038875338755	344719	6	345	4680	0.0391654741281916	7200000	6200000	4752	0.0397680198840099	7110000	6260000	33
20211128 063426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	127217	71.7297440435058	0.103038875338755	127217	7	502	4874	0.0407890001924799	6907500	6357500	4863	0.0406969445908965	7121250	6271250	33
20211128 063545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	464371	71.7297440435058	0.103038875338755	464371	8	481	4663	0.0390232063802901	7171250	5821250	4803	0.0401948231277146	7196250	6246250	33
20211128 063701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	645137	71.7297440435058	0.103038875338755	645137	9	455	5464	0.045726527913769	6920000	6120000	4865	0.0407136819730026	7118750	6168750	33
20211128 063918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	350	TRUE	48	0.0266133604317238	0.607306097388618	164	135	480803	71.7297440435058	0.103038875338755	480803	10	662	4922	0.0411906973630254	7147500	6447500	4833	0.0404458838593056	7058750	6158750	33
20211128 064038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	378821	86.6585399784597	0.14516355685508	378821	1	158	5796	0.0485049333433758	6505000	5555000	5796	0.0485049333433758	6505000	5555000	34
20211128 064206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	964333	86.6585399784597	0.14516355685508	964333	2	277	4616	0.0386298779007975	6630000	5880000	4039	0.0338011431631978	6251250	5651250	34
20211128 064326	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	187049	86.6585399784597	0.14516355685508	187049	3	218	5138	0.0429983346304804	6577500	5477500	5357	0.0448310779710945	6503750	5753750	34
20211128 064452	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	205151	86.6585399784597	0.14516355685508	205151	4	257	4568	0.038228180730252	6840000	5290000	4464	0.0373578368607366	6620000	5720000	34
20211128 064618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	813697	86.6585399784597	0.14516355685508	813697	5	264	3966	0.0331902287163265	6692500	5742500	4363	0.0365125990643803	6746250	5696250	34
20211128 064710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	344719	86.6585399784597	0.14516355685508	344719	6	48	4341	0.0363284878612136	6523750	5223750	4757	0.0398098633392751	6503750	5703750	34
20211128 064911	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	127217	86.6585399784597	0.14516355685508	127217	7	495	5211	0.0436092490773518	6536250	5586250	4785	0.04004418668876	6518750	5768750	34
20211128 065037	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	464371	86.6585399784597	0.14516355685508	464371	8	251	4269	0.0357259421053953	6613750	6063750	4656	0.0389646255429188	6480000	5880000	34
20211128 065231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	645137	86.6585399784597	0.14516355685508	645137	9	443	4347	0.0363787000075318	6766250	5766250	3915	0.0327634254726218	6506250	5606250	34
20211128 065428	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	302	TRUE	39	0.0389087755179619	0.355143487304971	37	842	480803	86.6585399784597	0.14516355685508	480803	10	468	4153	0.0347551739432435	6908750	5908750	4831	0.0404291464771995	6561250	5811250	34
20211128 065530	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	378821	65.2517196873458	0.139508868064777	378821	1	438	4888	0.0409061618672223	6840000	6390000	4888	0.0409061618672223	6840000	6390000	35
20211128 065643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	964333	65.2517196873458	0.139508868064777	964333	2	794	4081	0.0341526281874252	6698750	5798750	5019	0.0420024603951696	6826250	6126250	35
20211128 065742	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	187049	65.2517196873458	0.139508868064777	187049	3	570	4988	0.0417430309725256	6715000	6165000	4568	0.038228180730252	6740000	6190000	35
20211128 065859	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	205151	65.2517196873458	0.139508868064777	205151	4	839	4380	0.0366548668122819	6825000	6025000	4856	0.0406383637535253	6830000	6130000	35
20211128 065946	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	813697	65.2517196873458	0.139508868064777	813697	5	386	4863	0.0406969445908965	6721250	6271250	4973	0.0416175006067301	6733750	6283750	35
20211128 070039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	344719	65.2517196873458	0.139508868064777	344719	6	469	5120	0.0428476981915259	6950000	5900000	4885	0.0408810557940633	6843750	6343750	35
20211128 070126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	127217	65.2517196873458	0.139508868064777	127217	7	374	4935	0.0412994903467149	6831250	5881250	4819	0.0403287221845631	6726250	6176250	35
20211128 070202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	464371	65.2517196873458	0.139508868064777	464371	8	205	4705	0.0393746914045174	6918750	6168750	4862	0.0406885758998435	6822500	6222500	35
20211128 070259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	645137	65.2517196873458	0.139508868064777	645137	9	539	4491	0.0375837915191685	6836250	6186250	4697	0.0393077418760932	6828750	6228750	35
20211128 070349	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	311	TRUE	24	0.0358182902889533	0.676295985826507	314	95	480803	65.2517196873458	0.139508868064777	480803	10	417	4801	0.0401780857456085	6998750	5948750	4789	0.0400776614529721	6863750	6263750	35
20211128 070516	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	378821	69.14534426509	0.145250640668735	378821	1	470	4378	0.0366381294301758	6877500	6327500	4378	0.0366381294301758	6877500	6327500	36
20211128 070639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	964333	69.14534426509	0.145250640668735	964333	2	488	4304	0.0360188462922514	6970000	5920000	4321	0.036161114040153	6798750	6048750	36
20211128 070741	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	187049	69.14534426509	0.145250640668735	187049	3	292	4746	0.0397178077376917	6867500	6117500	5283	0.0442117948331701	6746250	6246250	36
20211128 070851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	205151	69.14534426509	0.145250640668735	205151	4	372	4986	0.0417262935904195	6917500	5917500	4182	0.0349978659837815	6772500	6122500	36
20211128 070949	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	813697	69.14534426509	0.145250640668735	813697	5	247	4771	0.0399270250140176	6836250	5936250	5226	0.0437347794431473	6867500	6017500	36
20211128 071144	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	344719	69.14534426509	0.145250640668735	344719	6	819	4384	0.036688341576494	7170000	6120000	4578	0.0383118676407823	6827500	6127500	36
20211128 071311	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	127217	69.14534426509	0.145250640668735	127217	7	531	4362	0.0365042303733273	7047500	6397500	4317	0.0361276392759408	6853750	6053750	36
20211128 071444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	464371	69.14534426509	0.145250640668735	464371	8	554	5185	0.043391663109973	7018750	5968750	4635	0.0387888830308052	6856250	6156250	36
20211128 071556	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	645137	69.14534426509	0.145250640668735	645137	9	385	3961	0.0331483852610613	6998750	6248750	4256	0.0356171491217059	6880000	6180000	36
20211128 071742	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	315	TRUE	34	0.0347768523160411	0.586365143784565	213	146	480803	69.14534426509	0.145250640668735	480803	10	717	4533	0.0379352765433958	7133750	6233750	4648	0.0388976760144946	6890000	6190000	36
20211128 071958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	378821	96.2243038513067	0.130414932961485	378821	1	108	4855	0.0406299950624723	6331250	5231250	4855	0.0406299950624723	6331250	5231250	37
20211128 072214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	964333	96.2243038513067	0.130414932961485	964333	2	166	5156	0.043148971069435	6355000	5405000	5117	0.0428225921183668	6203750	5503750	37
20211128 072434	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	187049	96.2243038513067	0.130414932961485	187049	3	176	5056	0.0423121019641318	6380000	5780000	5036	0.0421447281430711	6205000	5605000	37
20211128 072710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	205151	96.2243038513067	0.130414932961485	205151	4	292	4726	0.0395504339166311	6542500	5742500	4269	0.0357259421053953	6263750	5863750	37
20211128 072945	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	813697	96.2243038513067	0.130414932961485	813697	5	277	3634	0.0304118232867197	6257500	5357500	4199	0.035140133731683	6401250	5901250	37
20211128 073143	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	344719	96.2243038513067	0.130414932961485	344719	6	62	4016	0.0336086632689781	6280000	5680000	4744	0.0397010703555857	6220000	5720000	37
20211128 073407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	127217	96.2243038513067	0.130414932961485	127217	7	195	3948	0.0330395922773719	6215000	5665000	5759	0.0481952917744136	6201250	5601250	37
20211128 073642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	464371	96.2243038513067	0.130414932961485	464371	8	248	4352	0.036420543462797	6610000	5760000	4639	0.0388223577950173	6251250	5751250	37
20211128 073902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	645137	96.2243038513067	0.130414932961485	645137	9	183	4418	0.0369728770722971	6277500	5627500	4565	0.0382030746570929	6293750	5693750	37
20211128 074134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	43	0.0543341500187746	0.746919472141723	14	1998	480803	96.2243038513067	0.130414932961485	480803	10	265	4398	0.0368055032512365	6502500	5552500	4485	0.0375335793728503	6293750	5743750	37
20211128 074249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	378821	74.8641118760184	0.143060131474791	378821	1	310	4181	0.0349894972927284	7173750	5923750	4181	0.0349894972927284	7173750	5923750	38
20211128 074424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	964333	74.8641118760184	0.143060131474791	964333	2	645	3822	0.0319851372046898	7022500	5822500	3688	0.0308637326035835	7090000	5940000	38
20211128 074538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	187049	74.8641118760184	0.143060131474791	187049	3	414	4256	0.0356171491217059	6980000	6180000	4557	0.0381361251286686	7153750	6303750	38
20211128 074640	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	205151	74.8641118760184	0.143060131474791	205151	4	291	5217	0.04365946122367	7028750	5628750	4978	0.0416593440619953	7077500	6177500	38
20211128 074825	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	813697	74.8641118760184	0.143060131474791	813697	5	746	4916	0.0411404852167073	7005000	6105000	4391	0.0367469224138652	7061250	6261250	38
20211128 074946	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	344719	74.8641118760184	0.143060131474791	344719	6	486	5016	0.0419773543220105	6930000	6030000	4420	0.0369896144544032	7075000	6225000	38
20211128 075103	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	127217	74.8641118760184	0.143060131474791	127217	7	444	4371	0.0365795485928046	6986250	6236250	4687	0.0392240549655628	7041250	6141250	38
20211128 075206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	464371	74.8641118760184	0.143060131474791	464371	8	310	5056	0.0423121019641318	7080000	6030000	4801	0.0401780857456085	7098750	6148750	38
20211128 075327	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	645137	74.8641118760184	0.143060131474791	645137	9	471	5640	0.0471994175391027	7200000	6150000	4721	0.0395085904613659	7148750	6198750	38
20211128 075443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	323	TRUE	31	0.0325154168494777	0.692912662385496	120	256	480803	74.8641118760184	0.143060131474791	480803	10	436	5092	0.042613374842041	6935000	6335000	4589	0.0384039232423657	7163750	6263750	38
20211128 075824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	378821	82.044900851653	0.137572270238874	378821	1	560	3925	0.0328471123831522	6993750	5843750	3925	0.0328471123831522	6993750	5843750	39
20211128 080230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	964333	82.044900851653	0.137572270238874	964333	2	725	3615	0.0302528181567121	6831250	5481250	4352	0.036420543462797	6860000	5860000	39
20211128 080545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	187049	82.044900851653	0.137572270238874	187049	3	506	5196	0.0434837187115563	6855000	5905000	4424	0.0370230892186153	6820000	5770000	39
20211128 080921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	205151	82.044900851653	0.137572270238874	205151	4	583	4302	0.0360021089101454	6822500	5672500	4278	0.0358012603248726	6802500	5602500	39
20211128 081255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	813697	82.044900851653	0.137572270238874	813697	5	589	4220	0.0353158762437967	6875000	5925000	4369	0.0365628112106985	6838750	5588750	39
20211128 081710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	344719	82.044900851653	0.137572270238874	344719	6	770	4766	0.0398851815587524	6842500	5842500	4242	0.0354999874469634	6797500	5597500	39
20211128 082108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	127217	82.044900851653	0.137572270238874	127217	7	702	4246	0.0355334622111756	7042500	5842500	4135	0.034604537504289	6881250	5681250	39
20211128 082331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	391	TRUE	127	0.0208683468120359	0.666211329684222	59	500	464371	82.044900851653	0.137572270238874	464371	8	257	4028	0.0337090875616145	6965000	5815000	5025	0.0420526725414878	6868750	5968750	39
