fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 070102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	813697	48.8121176079882	0.276327878678458	813697	5	914	4550	0.0380775442912974	6762500	6262500	5151	0.0431071276141699	6811250	6161250	34
20211128 070330	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	344719	48.8121176079882	0.276327878678458	344719	6	2300	4338	0.0363033817880545	6727500	5877500	5228	0.0437515168252534	6915000	6115000	34
20211128 070441	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	127217	48.8121176079882	0.276327878678458	127217	7	895	4487	0.0375503167549564	6791250	5941250	5295	0.0443122191258065	6881250	6031250	34
20211128 070603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	464371	48.8121176079882	0.276327878678458	464371	8	1100	4387	0.0367134476496531	6866250	6166250	5249	0.043927259337367	6788750	6138750	34
20211128 070749	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	645137	48.8121176079882	0.276327878678458	645137	9	1522	4824	0.0403705656398283	6820000	6120000	5212	0.0436176177684048	6785000	6185000	34
20211128 071000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	340	TRUE	0.0284517711345312	0.100114112506015	1615	37	480803	48.8121176079882	0.276327878678458	480803	10	1974	5203	0.0435422995489275	6996250	5996250	5139	0.0430067033215335	6826250	6226250	34
20211128 071119	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	378821	66.5446624419291	0.994580013783032	378821	1	163	4414	0.036939402308085	6882500	5982500	4414	0.036939402308085	6882500	5982500	35
20211128 071255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	964333	66.5446624419291	0.994580013783032	964333	2	270	4093	0.0342530524800616	7133750	5883750	4771	0.0399270250140176	6936250	5786250	35
20211128 071410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	187049	66.5446624419291	0.994580013783032	187049	3	152	3882	0.0324872586678718	6597500	6147500	4668	0.0390650498355552	6865000	6215000	35
20211128 071531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	205151	66.5446624419291	0.994580013783032	205151	4	187	3809	0.0318763442210004	6838750	5538750	4229	0.035391194463274	6863750	6013750	35
20211128 071652	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	813697	66.5446624419291	0.994580013783032	813697	5	187	4516	0.0377930087954943	6655000	6005000	4155	0.0347719113253496	6756250	6006250	35
20211128 071800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	344719	66.5446624419291	0.994580013783032	344719	6	118	4732	0.0396006460629493	6735000	5935000	5015	0.0419689856309575	6681250	6231250	35
20211128 071928	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	127217	66.5446624419291	0.994580013783032	127217	7	224	4192	0.0350815528943118	6760000	5310000	5133	0.0429564911752153	6733750	6283750	35
20211128 072202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	464371	66.5446624419291	0.994580013783032	464371	8	585	3780	0.0316336521804625	6775000	5525000	3692	0.0308972073677956	6685000	5885000	35
20211128 072436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	645137	66.5446624419291	0.994580013783032	645137	9	596	4550	0.0380775442912974	6712500	5762500	3917	0.0327801628547279	6653750	5803750	35
20211128 072601	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	257	TRUE	0.0691512562229388	0.931065817156624	276	774	480803	66.5446624419291	0.994580013783032	480803	10	203	4726	0.0395504339166311	6692500	5692500	5192	0.0434502439473442	6710000	6110000	35
20211128 072730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	378821	46.8064703792462	0.313498589169355	378821	1	1187	4054	0.0339266735289933	6932500	5882500	4054	0.0339266735289933	6932500	5882500	36
20211128 072826	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	964333	46.8064703792462	0.313498589169355	964333	2	660	4120	0.0344790071384935	6650000	6150000	4728	0.0395671712987372	6640000	6240000	36
20211128 072939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	187049	46.8064703792462	0.313498589169355	187049	3	929	4939	0.041332965110927	6976250	5976250	5007	0.0419020361025332	6791250	6091250	36
20211128 073029	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	205151	46.8064703792462	0.313498589169355	205151	4	564	4830	0.0404207777861465	6562500	6362500	4788	0.0400692927619191	6715000	6015000	36
20211128 073158	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	813697	46.8064703792462	0.313498589169355	813697	5	1215	4714	0.0394500096239947	7057500	6207500	4749	0.0397429138108508	6763750	6063750	36
20211128 073332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	344719	46.8064703792462	0.313498589169355	344719	6	1337	4332	0.0362531696417363	6785000	5535000	4825	0.0403789343308813	6818750	6018750	36
20211128 073435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	127217	46.8064703792462	0.313498589169355	127217	7	753	4616	0.0386298779007975	6730000	6080000	4925	0.0412158034361845	6743750	6143750	36
20211128 073512	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	464371	46.8064703792462	0.313498589169355	464371	8	338	4929	0.0412492782003967	6588750	5688750	5408	0.0452578812147992	6690000	6240000	36
20211128 073544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	645137	46.8064703792462	0.313498589169355	645137	9	272	4761	0.0398433381034872	6398750	5998750	5496	0.045994326027466	6680000	6180000	36
20211128 073734	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	274	TRUE	0.0539548873491582	0.117979833735828	1971	34	480803	46.8064703792462	0.313498589169355	480803	10	1592	4994	0.0417932431188438	6957500	5857500	5018	0.0419940917041166	6727500	6077500	36
20211128 073950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	378821	47.3354584529494	0.381681811298755	378821	1	1794	5098	0.0426635869883591	6777500	6377500	5098	0.0426635869883591	6777500	6377500	37
20211128 074242	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	964333	47.3354584529494	0.381681811298755	964333	2	2451	4509	0.0377344279581231	7063750	5713750	4568	0.038228180730252	6840000	6090000	37
20211128 074500	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	187049	47.3354584529494	0.381681811298755	187049	3	1865	4642	0.0388474638681764	7047500	6197500	4816	0.040303616111404	6980000	6130000	37
20211128 074642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	205151	47.3354584529494	0.381681811298755	205151	4	1270	4342	0.0363368565522667	6622500	6322500	4826	0.0403873030219343	6767500	6167500	37
20211128 074857	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	813697	47.3354584529494	0.381681811298755	813697	5	1804	4990	0.0417597683546317	7012500	6012500	4911	0.0410986417614421	6861250	6061250	37
20211128 075123	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	344719	47.3354584529494	0.381681811298755	344719	6	2007	4497	0.0376340036654867	6878750	6028750	4801	0.0401780857456085	6848750	6148750	37
20211128 075407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	127217	47.3354584529494	0.381681811298755	127217	7	2300	4315	0.0361109018938348	6956250	5556250	4795	0.0401278735992903	6906250	6056250	37
20211128 075641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	464371	47.3354584529494	0.381681811298755	464371	8	2134	4663	0.0390232063802901	7121250	6071250	4724	0.039533696534525	6945000	6145000	37
20211128 075847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	645137	47.3354584529494	0.381681811298755	645137	9	1643	5150	0.0430987589231168	6912500	5962500	4652	0.0389311507787067	6935000	6185000	37
20211128 080050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.0200300797769559	0.118730434180737	1870	44	480803	47.3354584529494	0.381681811298755	480803	10	1607	5400	0.0451909316863749	6750000	5950000	4936	0.0413078590377679	6930000	5980000	37
20211128 080200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	378821	37.8519350655381	0.298886958111529	378821	1	509	3885	0.0325123647410309	6143750	5793750	3885	0.0325123647410309	6143750	5793750	38
20211128 080436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	964333	37.8519350655381	0.298886958111529	964333	2	1737	5049	0.0422535211267606	6438750	5738750	3646	0.0305122475793561	6042500	6042500	38
20211128 080732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	187049	37.8519350655381	0.298886958111529	187049	3	1979	4440	0.0371569882754638	6450000	5850000	5045	0.0422200463625484	6243750	5843750	38
20211128 080814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	205151	37.8519350655381	0.298886958111529	205151	4	196	4979	0.0416677127530483	5876250	5626250	3562	0.0298092775309014	5947500	5897500	38
20211128 081134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	813697	37.8519350655381	0.298886958111529	813697	5	2305	4414	0.036939402308085	6332500	6032500	3637	0.0304369293598788	6103750	5853750	38
20211128 081346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	344719	37.8519350655381	0.298886958111529	344719	6	1389	4987	0.0417346622814726	6366250	6016250	3513	0.0293992116693028	6108750	5908750	38
20211128 081639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	127217	37.8519350655381	0.298886958111529	127217	7	1930	4779	0.0399939745424418	6376250	5876250	3656	0.0305959344898864	6080000	5980000	38
20211128 081727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	464371	37.8519350655381	0.298886958111529	464371	8	273	3848	0.0322027231720687	6140000	5290000	3563	0.0298176462219544	6046250	5746250	38
20211128 081927	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	645137	37.8519350655381	0.298886958111529	645137	9	1214	5149	0.0430903902320638	6163750	5763750	3611	0.0302193433925	6086250	5736250	38
20211128 082132	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	343	TRUE	0.027850373779728	0.347585188523699	4762	14	480803	37.8519350655381	0.298886958111529	480803	10	1293	4785	0.04004418668876	6168750	5818750	3666	0.0306796214004168	6067500	5917500	38
20211128 082414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	378821	81.6930619218947	0.641250553060853	378821	1	306	4771	0.0399270250140176	6536250	5686250	4771	0.0399270250140176	6536250	5686250	39
20211128 082607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	964333	81.6930619218947	0.641250553060853	964333	2	99	3566	0.0298427522951135	6892500	5492500	4575	0.0382867615676232	6731250	5481250	39
20211128 082937	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	187049	81.6930619218947	0.641250553060853	187049	3	720	5382	0.0450402952474203	6472500	5322500	4334	0.0362699070238424	6582500	5582500	39
20211128 083201	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	205151	81.6930619218947	0.641250553060853	205151	4	223	4547	0.0380524382181383	6716250	5766250	4564	0.0381947059660399	6645000	5745000	39
20211128 083412	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	813697	81.6930619218947	0.641250553060853	813697	5	175	4076	0.03411078473216	6455000	5905000	3897	0.0326127890336672	6628750	5628750	39
20211128 083611	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	344719	81.6930619218947	0.641250553060853	344719	6	117	5218	0.043667829914723	6627500	5677500	4640	0.0388307264860703	6650000	5500000	39
20211128 083915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	127217	81.6930619218947	0.641250553060853	127217	7	501	3948	0.0330395922773719	6415000	5365000	3894	0.0325876829605081	6682500	5532500	39
20211128 084218	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	464371	81.6930619218947	0.641250553060853	464371	8	486	4157	0.0347886487074557	6603750	5353750	4020	0.0336421380331902	6625000	5375000	39
20211128 084407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	645137	81.6930619218947	0.641250553060853	645137	9	84	4948	0.0414082833304043	6565000	5715000	4903	0.0410316922330178	6571250	5621250	39
20211128 084729	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	259	TRUE	0.0667652239460941	0.61312582661385	61	2255	480803	81.6930619218947	0.641250553060853	480803	10	644	5073	0.0424543697120333	6508750	5408750	3958	0.0331232791879022	6552500	5452500	39
20211128 084851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	378821	45.7029910716074	0.119600719097894	378821	1	1103	3390	0.0283698626697798	6212500	6062500	3390	0.0283698626697798	6212500	6062500	40
20211128 084950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	964333	45.7029910716074	0.119600719097894	964333	2	789	4041	0.0338178805453039	6198750	5798750	3428	0.028687872929795	6165000	6065000	40
20211128 085048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	187049	45.7029910716074	0.119600719097894	187049	3	737	3778	0.0316169147983564	6377500	5877500	3644	0.03049551019725	6195000	5945000	40
20211128 085129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	205151	45.7029910716074	0.119600719097894	205151	4	443	3946	0.0330228548952658	6417500	6167500	3840	0.0321357736436444	6300000	6150000	40
20211128 085318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	813697	45.7029910716074	0.119600719097894	813697	5	1668	4769	0.0399102876319115	6788750	6188750	3854	0.0322529353183868	6282500	6132500	40
20211128 085415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	344719	45.7029910716074	0.119600719097894	344719	6	727	3645	0.0305038788883031	6293750	5843750	3556	0.0297590653845832	6255000	6055000	40
20211128 085506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	127217	45.7029910716074	0.119600719097894	127217	7	627	3862	0.0323198848468111	6372500	5822500	3567	0.0298511209861666	6291250	6041250	40
20211128 085555	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	464371	45.7029910716074	0.119600719097894	464371	8	579	3807	0.0318596068388943	6541250	5741250	3621	0.0303030303030303	6323750	6023750	40
20211128 085657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	645137	45.7029910716074	0.119600719097894	645137	9	817	4209	0.0352238206422134	6338750	5838750	3581	0.029968282660909	6373750	5973750	40
20211128 085809	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	275	TRUE	0.0529070071079977	0.136391073537053	2198	12	480803	45.7029910716074	0.119600719097894	480803	10	989	3947	0.0330312235863189	6366250	6066250	3578	0.0299431765877499	6377500	5927500	40
20211128 085836	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	378821	46.9484691958549	0.570744179436258	378821	1	134	4835	0.0404626212414116	6306250	5706250	4835	0.0404626212414116	6306250	5706250	41
20211128 085925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	964333	46.9484691958549	0.570744179436258	964333	2	520	4792	0.0401027675261312	6760000	6060000	5152	0.0431154963052229	6460000	5910000	41
20211128 085953	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	187049	46.9484691958549	0.570744179436258	187049	3	190	4889	0.0409145305582754	6738750	5238750	5653	0.0473082105227921	6783750	5933750	41
20211128 090028	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	205151	46.9484691958549	0.570744179436258	205151	4	300	4529	0.0379018017791837	6538750	5488750	5269	0.0440946331584277	6763750	5963750	41
20211128 090100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	813697	46.9484691958549	0.570744179436258	813697	5	260	4188	0.0350480781300997	6565000	5865000	4951	0.0414333894035634	6811250	5911250	41
20211128 090129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	344719	46.9484691958549	0.570744179436258	344719	6	203	4569	0.038236549421305	6688750	5438750	5452	0.0456261036211326	6735000	5985000	41
20211128 090155	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	127217	46.9484691958549	0.570744179436258	127217	7	165	4825	0.0403789343308813	6718750	6168750	5117	0.0428225921183668	6903750	6053750	41
20211128 090235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	464371	46.9484691958549	0.570744179436258	464371	8	375	4898	0.0409898487777527	6827500	5877500	5565	0.0465717657101253	6843750	6193750	41
20211128 090317	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	645137	46.9484691958549	0.570744179436258	645137	9	402	4308	0.0360523210564636	6765000	5915000	5349	0.0447641284426703	6913750	5913750	41
20211128 090401	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140424068013448	0.129427349571009	1943	63	480803	46.9484691958549	0.570744179436258	480803	10	419	4635	0.0387888830308052	6906250	5906250	5333	0.0446302293858218	6833750	6133750	41
20211128 090538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	279	TRUE	0.0506177611231711	0.330415471399161	1928	55	378821	47.0306674603366	0.487870942512826	378821	1	832	4302	0.0360021089101454	7022500	6022500	4302	0.0360021089101454	7022500	6022500	42
