Feature	Gain	Cover	Frequency	pos
tcallcenter_tend6_delta2_lag6_avg6	6.97276331819291e-05	0.000307912448649029	0.000289729103288425	1532
ctrx_quarter_max6_lag2_delta4_tend6	6.97032691117407e-05	8.87769887321986e-05	0.000289729103288425	1533
canarito352	6.96417353090362e-05	8.05968532673747e-06	0.000289729103288425	1534
internet_avg6_tend6	6.93262070429837e-05	6.34981706216321e-05	0.000144864551644213	1535
ccajas_transacciones_tend6_delta4_avg6	6.92148024288842e-05	0.000129216813354074	0.000289729103288425	1536
internet_avg6_lag2_tend6	6.91979993547225e-05	6.44303499511703e-05	0.000289729103288425	1537
Visa_mconsumospesos_min6_delta2_tend6	6.91625397552727e-05	9.90361983196441e-05	0.000289729103288425	1538
mpayroll_delta2_avg3	6.91529083942993e-05	2.13668071040214e-05	0.000144864551644213	1539
cproductos_tend6_lag4	6.90289305255366e-05	0.000372892679665377	0.000289729103288425	1540
mcaja_ahorro_lag2_avg6_avg3	6.90107969174942e-05	0.000136527613039666	0.000289729103288425	1541
cpagomiscuentas_tend6_delta2_avg3	6.89713205389053e-05	4.27336142080427e-05	0.000289729103288425	1542
canarito319	6.89171037041794e-05	4.03560332214678e-05	0.000289729103288425	1543
canarito15	6.8827026366782e-05	4.69231842284391e-05	0.000289729103288425	1544
canarito354	6.87787010663576e-05	8.57814461676152e-06	0.000289729103288425	1545
mcuenta_corriente_tend6_lag4_lag6_tend6	6.87625874682681e-05	2.83476781505068e-05	0.000289729103288425	1546
mpayroll_avg6_lag2_lag4_delta6_avg6_avg3	6.8694426173657e-05	0.000839809784513498	0.000289729103288425	1547
mcuenta_corriente_avg6_lag2_delta4_tend6	6.85602262411062e-05	1.25320513235106e-05	0.000289729103288425	1548
Visa_Fvencimiento_tend6_avg3	6.85032437551697e-05	6.31577680574749e-06	0.000144864551644213	1549
mpasivos_margen_lag2_delta6	6.84442741836996e-05	2.42785582681968e-05	0.000289729103288425	1550
mrentabilidad_min6_delta4_tend6	6.83816790526594e-05	0.000113348816901823	0.000289729103288425	1551
mcomisiones_mantenimiento_avg6_delta4_lag6_avg6_avg3	6.83421736231124e-05	0.000196333725080824	0.000289729103288425	1552
mv_mpagominimo_max6_delta2_lag6_avg6	6.83247120605673e-05	0.000104676406959603	0.000289729103288425	1553
Visa_mconsumospesos_min6_lag4_avg6	6.82965481250602e-05	9.07041909415809e-06	0.000144864551644213	1554
mtarjeta_visa_consumo_tend6_avg3	6.82147754882167e-05	5.53389830069102e-05	0.000289729103288425	1555
mtarjeta_visa_consumo_avg6_avg3	6.81769201530895e-05	7.88686556339612e-05	0.000144864551644213	1556
mcomisiones_delta2_lag6	6.81281726454075e-05	1.39093724677159e-05	0.000289729103288425	1557
mv_msaldopesos_max6_delta4_delta6_avg3	6.81205825984227e-05	1.00497310864257e-05	0.000289729103288425	1558
Master_mpagominimo_avg6_delta4_avg6	6.78181950490815e-05	0.000758511178267707	0.000289729103288425	1559
ccomisiones_mantenimiento_delta4_tend6	6.78069387711853e-05	0.000310824199813205	0.000289729103288425	1560
canarito279	6.77695017698546e-05	9.21286447485156e-05	0.000289729103288425	1561
canarito193	6.7761284222175e-05	3.1542225291059e-05	0.000289729103288425	1562
canarito198	6.76860461141722e-05	7.91881103480164e-05	0.000289729103288425	1563
canarito153	6.76061772834491e-05	2.72898117203567e-05	0.000289729103288425	1564
internet_avg6_lag2_delta4_tend6_avg3	6.75488326289018e-05	0.000198365666540716	0.000289729103288425	1565
Visa_msaldopesos_delta4_tend6	6.75292542198768e-05	2.74416836335961e-06	0.000144864551644213	1566
internet_avg6_tend6_avg3	6.74234351366535e-05	0.000183854043382568	0.000289729103288425	1567
canarito224	6.73643571082732e-05	1.30400366884836e-05	0.000289729103288425	1568
Master_mfinanciacion_limite_lag4_lag6_avg6_avg3	6.73489058720282e-05	1.24744447357301e-05	0.000144864551644213	1569
mrentabilidad_max6_delta2_avg3	6.7341784513834e-05	3.9533830104965e-05	0.000289729103288425	1570
Visa_mconsumospesos_min6_delta6	6.72565083314444e-05	7.60930654954486e-06	0.000144864551644213	1571
mcomisiones_max6_delta2_lag4_delta6	6.72178996081372e-05	0.000603250950274344	0.000289729103288425	1572
thomebanking_tend6_avg3	6.7116800337239e-05	0.000113961541517306	0.000289729103288425	1573
mrentabilidad_max6_lag2_lag6_avg6	6.70131077841482e-05	2.09949827647112e-05	0.000289729103288425	1574
mpayroll_min6_delta2_delta4_avg6	6.69552382756246e-05	1.32495151895034e-05	0.000144864551644213	1575
mactivos_margen_max6_delta6_tend6_avg3	6.6951496512222e-05	2.3561094402204e-05	0.000289729103288425	1576
mcuenta_corriente_lag4	6.68949982089205e-05	3.07409700246582e-06	0.000144864551644213	1577
mcuentas_saldo_min6_lag2_lag4_avg6	6.68626005804538e-05	7.04895155931685e-06	0.000144864551644213	1578
Visa_msaldopesos_delta6	6.68426212682072e-05	7.54332082172362e-05	0.000289729103288425	1579
mactivos_margen_min6_delta6	6.67524877656242e-05	0.000484837990610367	0.000289729103288425	1580
mcuenta_corriente_delta2_avg3	6.66925788798424e-05	3.01020605965477e-05	0.000289729103288425	1581
Visa_cconsumos_avg6_delta2_avg3	6.66727719366138e-05	5.22491751168679e-05	0.000289729103288425	1582
mcomisiones_avg3	6.66704459232357e-05	1.24639708106791e-05	0.000144864551644213	1583
mcuentas_saldo_lag2_lag4_delta6_tend6	6.66429559699565e-05	3.80412957851988e-05	0.000289729103288425	1584
ccallcenter_transacciones_avg6_delta2_delta4_lag6_tend6	6.6615357559767e-05	0.000195773370090596	0.000289729103288425	1585
Visa_cconsumos_tend6_lag2_lag4_avg6_avg3	6.65942743111128e-05	6.35400663218361e-05	0.000289729103288425	1586
Visa_Fvencimiento_avg3	6.64454288222215e-05	0.00038629406676812	0.000289729103288425	1587
mttarjeta_visa_debitos_automaticos_max6_lag4_lag6_avg6_avg3	6.64426941586995e-05	3.96438063180004e-06	0.000144864551644213	1588
ccomisiones_otras_tend6_delta4_lag6_avg3	6.64222267903569e-05	0.000133647283650643	0.000289729103288425	1589
mcomisiones_mantenimiento_avg6_lag2_lag4_delta6_tend6_avg3	6.63764424804005e-05	0.000105058705223964	0.000289729103288425	1590
mvr_mpagominimo_max6_delta2_delta4_avg3	6.63592830478195e-05	5.53651678195377e-05	0.000289729103288425	1591
cpayroll_trx_min6_avg6_avg3	6.63557465778542e-05	0.00155089503015032	0.000289729103288425	1592
Visa_cconsumos_avg6_lag2_delta4_lag6_avg6_avg3	6.62977589287677e-05	0.000315097561234009	0.000289729103288425	1593
Visa_mpagospesos_min6_avg6	6.62083517001371e-05	0.000157931078881366	0.000289729103288425	1594
mpasivos_margen_lag4_avg3	6.61762155302933e-05	0.000142712465782276	0.000144864551644213	1595
Visa_cconsumos_max6_avg6	6.61575299540471e-05	1.84445820147949e-05	0.000289729103288425	1596
canarito123	6.61359102310334e-05	1.12228106921367e-05	0.000289729103288425	1597
canarito263	6.60338871396677e-05	5.18354550773538e-05	0.000289729103288425	1598
ctarjeta_visa_debitos_automaticos_avg6_delta2_lag4_avg6	6.59637406962536e-05	1.00863898241042e-05	0.000144864551644213	1599
Visa_mpagominimo_max6_lag2_avg6	6.59345909649019e-05	0.000105420055638223	0.000289729103288425	1600
Master_fechaalta_delta2_avg6_avg3	6.58973089020143e-05	0.000258480759370878	0.000289729103288425	1601
mcuenta_debitos_automaticos_delta2	6.57214557057481e-05	5.39511879376539e-05	0.000144864551644213	1602
canarito152	6.56841387817109e-05	9.69466502719714e-05	0.000289729103288425	1603
Visa_mconsumospesos_avg6_avg6_avg3	6.56809489865121e-05	0.000110243298124204	0.000289729103288425	1604
tcallcenter_tend6_delta2_delta4_tend6_avg3	6.56034158528199e-05	0.000463879666583334	0.000289729103288425	1605
ccajas_consultas_avg6_tend6_avg3	6.56027205665562e-05	0.000234422153528752	0.000289729103288425	1606
ccomisiones_otras_tend6_lag2_lag6_avg3	6.5599949105154e-05	0.000175343979278638	0.000289729103288425	1607
Visa_fultimo_cierre_avg6_lag4_lag6_avg6	6.55318904572615e-05	1.97119269459648e-05	0.000289729103288425	1608
mautoservicio_avg6_delta2_lag6_avg6	6.5528859473967e-05	8.52577499150656e-06	0.000144864551644213	1609
canarito308	6.55137975205604e-05	4.65775447017564e-05	0.000289729103288425	1610
mv_mfinanciacion_limite_min6_lag2_delta4_delta6_tend6	6.53721005040908e-05	7.20710782758681e-05	0.000144864551644213	1611
mv_fultimo_cierre_avg6_lag2_delta4_avg3	6.53695440197785e-05	3.25058263957501e-05	0.000144864551644213	1612
ctrx_quarter_tend6_delta2_delta4	6.52563537401214e-05	3.28671768100093e-05	0.000289729103288425	1613
mv_cconsumos_avg6_delta2_avg6	6.52455855183212e-05	7.00286628909249e-05	0.000144864551644213	1614
ctransferencias_emitidas_max6_lag4_lag6_avg3	6.52119019007763e-05	2.55511401618922e-05	0.000144864551644213	1615
Visa_cconsumos_delta2_tend6_avg3	6.51830949707301e-05	2.37496250531218e-05	0.000289729103288425	1616
Visa_mpagominimo_max6_lag2_delta6	6.51754623156735e-05	0.00089378715726378	0.000289729103288425	1617
mpasivos_margen_max6_lag2_delta4_delta6_avg6_avg3	6.51705488302945e-05	3.74442820572923e-06	0.000144864551644213	1618
ctrx_quarter_min6_lag4_tend6	6.51689994458628e-05	1.78947009496179e-05	0.000144864551644213	1619
mcomisiones_mantenimiento_avg6_avg3	6.51566973334752e-05	0.000149756180379067	0.000289729103288425	1620
mcuentas_saldo_tend6_tend6_avg3	6.51438413161532e-05	0.000233338102285974	0.000289729103288425	1621
ccomisiones_otras_tend6_lag2_lag4_delta6_avg3	6.50852784580964e-05	2.94840990185393e-06	0.000144864551644213	1622
ctransferencias_recibidas_tend6_delta4_lag6_tend6	6.49828718940839e-05	4.45874989420681e-05	0.000289729103288425	1623
mcomisiones_avg6_delta2_delta6_avg6_avg3	6.49654490661496e-05	1.6035579253067e-05	0.000289729103288425	1624
ctarjeta_visa_debitos_automaticos_tend6_lag2_lag6_avg6	6.49043936358883e-05	4.02617678960089e-05	0.000289729103288425	1625
mvr_msaldopesos2_avg6_lag2_delta6_avg6	6.48965208262448e-05	8.64203555957256e-05	0.000289729103288425	1626
internet_tend6_avg6	6.48331606866414e-05	0.000123110515049347	0.000289729103288425	1627
mvr_msaldopesos2_avg6_delta2_lag4_lag6_tend6_avg3	6.48211490838347e-05	7.19401542127308e-05	0.000289729103288425	1628
Visa_mpagominimo_max6_lag2_tend6_avg3	6.48041891344994e-05	6.86827635218726e-05	0.000144864551644213	1629
canarito6	6.47994731956354e-05	1.27834255247343e-05	0.000289729103288425	1630
cproductos_min6_delta2_delta6_tend6	6.47800013067901e-05	9.54174572145268e-05	0.000289729103288425	1631
cliente_edad_avg6_lag2_tend6_avg3	6.4673113148309e-05	8.68864452604947e-05	0.000289729103288425	1632
ctrx_quarter_avg6_lag2_delta4_lag6_tend6	6.45575929818128e-05	1.12070998045602e-05	0.000144864551644213	1633
Visa_mpagospesos_max6_delta4_delta6_avg6_avg3	6.4532473586714e-05	9.10184086931106e-06	0.000144864551644213	1634
chomebanking_transacciones_delta6	6.45001127561276e-05	1.3212856451825e-05	0.000289729103288425	1635
mtransferencias_recibidas_avg6_delta2_delta6_avg6	6.44183749804338e-05	5.80307817450149e-05	0.000289729103288425	1636
mtransferencias_recibidas_max6_tend6_avg3	6.43921768264245e-05	9.64648497196258e-06	0.000144864551644213	1637
mtransferencias_emitidas_delta4_avg3	6.42883409552738e-05	7.91252667977105e-05	0.000144864551644213	1638
ctrx_quarter_tend6_lag2_avg6	6.42740711246579e-05	6.92326445870496e-06	0.000144864551644213	1639
Visa_mconsumospesos_max6_lag2_delta4_lag6_tend6_avg3	6.42404397988376e-05	0.000227079932068007	0.000289729103288425	1640
internet_avg6_lag2_lag6_avg6_avg3	6.41576929865326e-05	3.2652461346464e-05	0.000144864551644213	1641
ccaja_ahorro_avg3	6.3994895290834e-05	1.24325490355262e-05	0.000144864551644213	1642
canarito156	6.39773562590672e-05	0.000100911030903771	0.000289729103288425	1643
mcuentas_saldo_max6_lag2_avg3	6.38964667713498e-05	7.12802969345183e-05	0.000144864551644213	1644
mttarjeta_visa_debitos_automaticos_min6_delta2_delta4_avg3	6.38825513624227e-05	0.000334212474452068	0.000289729103288425	1645
mrentabilidad_annual_max6_delta2_delta4_delta6_avg6_avg3	6.37956405794576e-05	0.000129347737417212	0.000289729103288425	1646
Visa_cconsumos_tend6_lag4_lag6_avg3	6.37491396792015e-05	3.91201100654509e-06	0.000144864551644213	1647
Visa_mpagominimo_max6_delta4_tend6	6.36004355716396e-05	2.61062581895947e-05	0.000289729103288425	1648
mrentabilidad_delta6_tend6	6.35674046322865e-05	5.28304779571979e-05	0.000289729103288425	1649
canarito168	6.34639444868605e-05	3.72871731815275e-06	0.000144864551644213	1650
canarito247	6.34632453271357e-05	7.42077589862703e-06	0.000289729103288425	1651
mtransferencias_emitidas_max6_lag2_delta4_lag6_avg6_avg3	6.34631310600338e-05	0.000435228244606349	0.000289729103288425	1652
mcomisiones_otras_min6_delta6_avg6	6.34266081955178e-05	1.99318793720356e-05	0.000144864551644213	1653
chomebanking_transacciones_max6_lag2_lag4_lag6	6.31244704844163e-05	6.64046848232821e-06	0.000144864551644213	1654
mtransferencias_recibidas_min6	6.30918753094346e-05	0.00226186506261158	0.000289729103288425	1655
Visa_cconsumos_lag2_avg6_avg3	6.30801813304364e-05	6.33724835210202e-05	0.000144864551644213	1656
cmobile_app_trx_min6_lag2_avg6_avg3	6.30463389009872e-05	0.000120952886488843	0.000144864551644213	1657
ctrx_quarter_max6_lag4_lag6_tend6	6.2908207405441e-05	1.72348436714055e-05	0.000289729103288425	1658
mtarjeta_visa_consumo_min6_delta4_avg6	6.28327368897735e-05	2.34825399643215e-05	0.000144864551644213	1659
mcuentas_saldo_min6_lag2	6.27856356030501e-05	4.83895337355778e-06	0.000144864551644213	1660
mcaja_ahorro_min6_delta2_avg6	6.27528816161642e-05	2.08221630013698e-05	0.000289729103288425	1661
mcomisiones_otras_min6_lag6_avg6_avg3	6.27448015763529e-05	2.90180093537702e-05	0.000144864551644213	1662
mvr_mconsumospesos_min6_delta2	6.27386524568896e-05	0.000328247574135528	0.000289729103288425	1663
canarito362	6.27244213608846e-05	5.69414935397118e-05	0.000289729103288425	1664
mpayroll_avg6_lag2_lag6	6.27200888946675e-05	2.96935775195591e-06	0.000144864551644213	1665
mcuentas_saldo_min6_lag2_lag4_avg3	6.26085215952026e-05	4.53782802834179e-05	0.000144864551644213	1666
mcuenta_corriente_avg6_lag2_lag4_lag6_avg3	6.24905282238073e-05	6.28959199312001e-06	0.000144864551644213	1667
mv_msaldototal_min6_avg6_avg3	6.24105335055992e-05	0.000118051609249718	0.000144864551644213	1668
ctrx_quarter_max6_lag4_lag6_avg6	6.22312503595473e-05	3.12646662772077e-05	0.000144864551644213	1669
mdescubierto_preacordado_avg6_avg6	6.21827468799133e-05	5.30242455706413e-05	0.000144864551644213	1670
ccallcenter_transacciones_tend6_delta2_delta4_delta6	6.21666623327818e-05	2.90860898666016e-05	0.000289729103288425	1671
ccomisiones_otras_tend6_delta6_avg3	6.21356068585791e-05	1.77218811862765e-05	0.000144864551644213	1672
mrentabilidad_annual_max6_lag4_delta6_tend6	6.21142098595775e-05	4.45665510919661e-06	0.000144864551644213	1673
thomebanking_delta6_avg6_avg3	6.21096914672286e-05	0.00039475699820932	0.000289729103288425	1674
Visa_mconsumospesos_min6_delta2_avg6	6.19233837995096e-05	1.55799635133489e-05	0.000144864551644213	1675
mttarjeta_visa_debitos_automaticos_min6_avg3	6.18255517930316e-05	0.000125409541598039	0.000144864551644213	1676
mcuenta_debitos_automaticos_delta2_avg3	6.18190482518796e-05	0.000293500327778866	0.000289729103288425	1677
mpayroll_max6_delta2_tend6	6.17382827149167e-05	0.001414849217663	0.000289729103288425	1678
ctrx_quarter_avg6_delta2_lag4_lag6_tend6_avg3	6.17305435396804e-05	0.000179444520936101	0.000289729103288425	1679
mv_mfinanciacion_limite_avg6_delta2_lag4_delta6_tend6_avg3	6.14927498272963e-05	2.77977970853298e-05	0.000289729103288425	1680
Visa_fechaalta_lag2_lag4_avg3	6.13976699149152e-05	7.84182768567686e-05	0.000144864551644213	1681
mcuenta_debitos_automaticos_avg6	6.13728758905471e-05	4.45665510919661e-05	0.000144864551644213	1682
cmobile_app_trx_tend6_lag4_lag6_avg3	6.13498675317365e-05	4.44042052536758e-05	0.000144864551644213	1683
mcaja_ahorro_max6_delta2_delta4_tend6	6.13000548222577e-05	7.74232539769245e-05	0.000144864551644213	1684
chomebanking_transacciones_tend6_lag2_delta6_avg6	6.12772517568843e-05	5.43858558272701e-05	0.000289729103288425	1685
tmobile_app_tend6_lag2_delta4	6.12134287386819e-05	8.61323226568234e-05	0.000289729103288425	1686
cproductos_avg6_lag2_lag4_avg6_avg3	6.1197076922736e-05	0.00025464206583969	0.000289729103288425	1687
Visa_fultimo_cierre_avg6_delta4_avg3	6.11676018206536e-05	4.01884504206519e-05	0.000289729103288425	1688
Visa_cconsumos_avg6_delta2	6.11604669053457e-05	1.01178115992572e-05	0.000144864551644213	1689
Master_mconsumospesos_tend6_avg6	6.11450892648612e-05	8.97301159118387e-05	0.000289729103288425	1690
Visa_mpagominimo_delta6_tend6_avg3	6.10458318247061e-05	2.96412078943041e-06	0.000144864551644213	1691
mcuentas_saldo_min6_lag4_lag6_avg6_avg3	6.10396032992907e-05	3.26262765338365e-06	0.000144864551644213	1692
mrentabilidad_annual_min6_lag4_delta6_tend6_avg3	6.1011774418167e-05	3.54280514849766e-05	0.000289729103288425	1693
Visa_msaldopesos_min6_lag2_delta6_tend6	6.0964860994306e-05	3.45115830430149e-06	0.000144864551644213	1694
mvr_msaldopesos2_max6_lag2_lag6_avg6_avg3	6.09363833084515e-05	3.94919344047611e-05	0.000289729103288425	1695
mautoservicio_tend6_lag6_avg6	6.07266857460056e-05	0.000153526793397424	0.000144864551644213	1696
canarito368	6.07050931372195e-05	3.98899435566987e-05	0.000289729103288425	1697
mcomisiones_otras_min6_delta4_lag6_tend6	6.06291674898751e-05	1.07619579898931e-05	0.000144864551644213	1698
canarito326	6.05932062772156e-05	7.32912905443086e-05	0.000289729103288425	1699
cproductos_tend6_avg6_avg3	6.04882858369626e-05	5.83397625340191e-05	0.000144864551644213	1700
mpayroll_delta2_tend6_avg3	6.04684111081651e-05	4.44408639913542e-05	0.000144864551644213	1701
mcuentas_saldo_delta2_tend6_avg3	6.03455914042651e-05	0.000112165263371061	0.000144864551644213	1702
mrentabilidad_annual_lag2_avg6	6.02934584915999e-05	9.30817719281558e-05	0.000144864551644213	1703
canarito268	6.02858238998127e-05	6.01203297926876e-06	0.000144864551644213	1704
canarito175	6.0107036556779e-05	1.39984008306493e-05	0.000289729103288425	1705
mcuentas_saldo_delta4_tend6_avg3	6.01027757495918e-05	4.05916965351151e-05	0.000144864551644213	1706
chomebanking_transacciones_max6_lag2_delta4_delta6_avg3	6.00800307861346e-05	2.0094225210326e-05	0.000144864551644213	1707
ctarjeta_visa_transacciones_avg3	6.00729500992818e-05	5.20554075034246e-06	0.000144864551644213	1708
cliente_edad_avg6_lag2_avg3	6.0065036618297e-05	0.00034180083315151	0.000144864551644213	1709
ctarjeta_visa_debitos_automaticos_avg6_delta2_tend6_avg3	6.00109960260502e-05	5.64754038749427e-05	0.000289729103288425	1710
cliente_antiguedad_max6_lag4_lag6_avg6	5.99242208142229e-05	0.000213285772775852	0.000289729103288425	1711
matm_max6_delta2_delta6	5.98528735978741e-05	0.000411850443892537	0.000289729103288425	1712
canarito116	5.98174469228435e-05	0.000239025443588663	0.000289729103288425	1713
mcuentas_saldo_delta2_delta6_avg3	5.98153959252021e-05	0.000329530629954275	0.000144864551644213	1714
mcomisiones_max6	5.97068305580736e-05	9.44748039599376e-06	0.000144864551644213	1715
mautoservicio_max6_delta2_delta4	5.96934671173503e-05	3.77951585465005e-05	0.000144864551644213	1716
mvr_Master_mlimitecompra_max6_lag4_delta6_avg6_avg3	5.9578043787381e-05	6.4257530187829e-05	0.000289729103288425	1717
mcaja_ahorro_avg6_lag2_lag4_delta6_tend6_avg3	5.93839310955874e-05	9.37939988316232e-06	0.000144864551644213	1718
chomebanking_transacciones_tend6_avg3	5.92477402040419e-05	6.58286189454776e-06	0.000144864551644213	1719
chomebanking_transacciones_min6_avg6_avg3	5.92383509343858e-05	7.84496986319216e-06	0.000144864551644213	1720
mprestamos_personales_avg3	5.91310483155692e-05	9.60458927175862e-06	0.000144864551644213	1721
canarito236	5.9126367237855e-05	1.93715243818076e-05	0.000289729103288425	1722
mcomisiones_otras_max6_delta4_avg6_avg3	5.90529709605953e-05	6.64046848232821e-06	0.000144864551644213	1723
mv_status04_delta6_avg6_avg3	5.89941137194965e-05	0.0013126394200529	0.000289729103288425	1724
ctrx_quarter_min6_delta2_lag6_avg6_avg3	5.88365297024104e-05	4.21418374426617e-05	0.000289729103288425	1725
mpasivos_margen_min6_lag4	5.88054258099443e-05	0.000325142055357909	0.000144864551644213	1726
ctrx_quarter_avg6_delta2_avg6	5.87875459136026e-05	1.30609845385856e-05	0.000144864551644213	1727
cmobile_app_trx_max6_delta6	5.872806504527e-05	0.000230447298971901	0.000289729103288425	1728
mv_mpagominimo_max6_avg3	5.86969301651152e-05	5.28409518822489e-06	0.000144864551644213	1729
ccomisiones_otras_tend6_delta4_lag6	5.86624253738215e-05	1.69310998449267e-05	0.000144864551644213	1730
mcuentas_saldo_min6_delta2_delta6_tend6	5.86005855676917e-05	0.000134877969844135	0.000144864551644213	1731
mpayroll_avg6_lag2_delta4_avg6_avg3	5.840683891797e-05	5.88058521987882e-05	0.000144864551644213	1732
canarito191	5.83402405649044e-05	2.65828217794148e-05	0.000289729103288425	1733
Visa_fechaalta_min6_lag6_avg6	5.82311077357278e-05	7.24271917276018e-06	0.000144864551644213	1734
mcomisiones_mantenimiento_tend6_delta4_avg6_avg3	5.81775532628465e-05	5.00129921184814e-06	0.000144864551644213	1735
mv_cconsumos_min6_lag2_delta4_lag6_tend6_avg3	5.8148806371447e-05	0.000299522834683186	0.000289729103288425	1736
mrentabilidad_max6_tend6_avg3	5.81065217335757e-05	6.02250690431975e-06	0.000144864551644213	1737
chomebanking_transacciones_tend6_delta2_delta4_delta6_tend6	5.80990149660041e-05	5.34170177600534e-06	0.000144864551644213	1738
mcomisiones_otras_min6_lag4_lag6	5.80635689236682e-05	4.77087286072634e-06	0.000144864551644213	1739
mpayroll_avg6_lag2_delta4	5.8051239697053e-05	0.00148218608181582	0.000289729103288425	1740
ccomisiones_mantenimiento_tend6_delta2_delta6_avg3	5.79788117850631e-05	6.56872209572892e-05	0.000289729103288425	1741
matm_max6_lag4_delta6_tend6	5.78924277928048e-05	9.5103239462997e-06	0.000144864551644213	1742
canarito192	5.78709397674678e-05	0.000217255390370178	0.000289729103288425	1743
mvr_mconsumospesos_min6_lag2_lag4_lag6_avg6_avg3	5.78667893539214e-05	3.69048749171663e-05	0.000289729103288425	1744
cproductos_tend6_lag2_delta4_delta6_avg6	5.77933330380151e-05	1.07776688774696e-05	0.000144864551644213	1745
mvr_msaldopesos2_tend6_delta2_tend6_avg3	5.77867171664917e-05	0.000264660375150963	0.000289729103288425	1746
Visa_mconsumospesos_min6_lag4_lag6_tend6	5.76600123811293e-05	5.73971092794299e-06	0.000144864551644213	1747
ctrx_quarter_min6_lag4_avg6_avg3	5.76318949271552e-05	6.26340718049254e-06	0.000144864551644213	1748
mautoservicio_delta6	5.7630616684999e-05	5.76484834806537e-05	0.000144864551644213	1749
mtransferencias_emitidas_tend6_delta4_lag6_avg3	5.7613991790047e-05	6.31420571698984e-05	0.000144864551644213	1750
cmobile_app_trx_avg6_delta2_lag4_avg6_avg3	5.75070881377215e-05	2.60486516018143e-05	0.000144864551644213	1751
mcomisiones_otras_min6_lag2_avg6_avg3	5.74826001167787e-05	1.40612443809552e-05	0.000144864551644213	1752
mautoservicio_avg3	5.74618461123162e-05	4.70802931042039e-06	0.000144864551644213	1753
Master_fultimo_cierre_min6_lag6_avg6_avg3	5.74550985431162e-05	3.77689737338731e-05	0.000144864551644213	1754
Visa_cconsumos_avg6_lag2_delta4_lag6_tend6_avg3	5.7435580172738e-05	1.33123587398094e-05	0.000144864551644213	1755
mttarjeta_visa_debitos_automaticos_max6_lag4_delta6_tend6	5.73541638943138e-05	2.56506424498766e-05	0.000144864551644213	1756
ccomisiones_mantenimiento_tend6_delta2_delta4_tend6_avg3	5.73252368869741e-05	3.63445199269383e-06	0.000144864551644213	1757
mv_fechaalta_delta2_avg3	5.73207359252001e-05	0.000204131562281286	0.000144864551644213	1758
ccomisiones_otras_avg6_lag2_avg3	5.70864573787454e-05	3.99842088821576e-05	0.000144864551644213	1759
mpasivos_margen_min6_avg6	5.70564729165311e-05	0.000426650099989587	0.000144864551644213	1760
canarito11	5.69223059083995e-05	4.74783022561416e-05	0.000289729103288425	1761
canarito189	5.67982989886787e-05	1.23278097850162e-05	0.000289729103288425	1762
Master_msaldototal_lag6_avg6	5.67921711732514e-05	5.54541961824711e-05	0.000144864551644213	1763
canarito70	5.67432183721322e-05	8.65146209211845e-06	0.000289729103288425	1764
matm_max6_lag4_delta6_tend6_avg3	5.65594458846895e-05	3.0421515310603e-05	0.000144864551644213	1765
canarito320	5.6384582357729e-05	3.39459910902614e-05	0.000289729103288425	1766
ctransferencias_emitidas_max6_delta4_delta6_avg6_avg3	5.62364612060595e-05	9.87638762683184e-05	0.000144864551644213	1767
ctrx_quarter_avg6_lag2_lag4_lag6_avg6_avg3	5.61949609440567e-05	9.09136694426007e-06	0.000144864551644213	1768
Master_fechaalta_lag4_lag6_avg6	5.61477395800399e-05	4.05864595725896e-06	0.000144864551644213	1769
mvr_mpagominimo_avg6_avg3	5.5917214417371e-05	2.45194585443696e-05	0.000144864551644213	1770
canarito310	5.5851210640581e-05	3.51923881713293e-05	0.000289729103288425	1771
mactivos_margen_avg6_lag2_delta6_avg3	5.57974237600349e-05	1.99528272221376e-05	0.000144864551644213	1772
mcuenta_corriente_min6_lag2_avg6	5.56983909806224e-05	4.79443919209107e-05	0.000144864551644213	1773
mactivos_margen_delta4_tend6_avg3	5.56440405114893e-05	0.000364660174575298	0.000289729103288425	1774
ctrx_quarter_max6_lag2_lag4_lag6_avg3	5.56184349970251e-05	0.000535783162058387	0.000289729103288425	1775
Visa_mpagominimo_max6_delta2_avg3	5.55117056504482e-05	0.000191096762555328	0.000144864551644213	1776
Visa_msaldopesos_lag2_delta6_avg3	5.54632757665746e-05	7.53651277044048e-05	0.000144864551644213	1777
catm_trx_other_avg6_lag2_tend6	5.54376295807691e-05	5.14269720003651e-06	0.000144864551644213	1778
mcuenta_corriente_tend6_lag2_delta4	5.54001848325162e-05	7.29665988677279e-05	0.000144864551644213	1779
mvr_mpagospesos_max6_delta2_tend6	5.53883727129551e-05	0.000483135977789581	0.000289729103288425	1780
mpasivos_margen_max6_lag2_lag4_delta6	5.53737910687224e-05	9.34797810800935e-06	0.000144864551644213	1781
mpayroll_min6_delta2_avg6	5.5285615600715e-05	7.77165238783522e-06	0.000144864551644213	1782
mextraccion_autoservicio_avg6_delta2_delta4_delta6_avg3	5.52580094436033e-05	0.000105697614652074	0.000144864551644213	1783
mv_mconsumospesos_max6_delta6_tend6	5.5210176072736e-05	8.55719676665954e-06	0.000144864551644213	1784
mrentabilidad_annual_lag2_avg6_avg3	5.51676764577748e-05	0.000203387913602666	0.000144864551644213	1785
chomebanking_transacciones_avg6_lag2_lag4_tend6_avg3	5.51281981424553e-05	7.4469607112545e-06	0.000144864551644213	1786
ctrx_quarter_min6_lag4_lag6_avg3	5.49784772513601e-05	2.37286772030198e-05	0.000144864551644213	1787
